"","Tag","ChlorA","ChlorB","gluc_Conc","flav_Conc","Family","treatment","gh_row","gh_bench","GM_TotalLeaf_Area","comp_number","ThripsDam","WhiteFungDam","BlackPathDam","Fern","gh_col","GM_Leaf_Area","Latitude","Longitude","Altitude","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","Row_Field","Col_Field","Maple_Died","Maple_TotalLeafArea_End","GM_Fecundity","MapleFinalMass","RGR1","NumberOfSamples","maple_height_0","maple_leaf_length_0","maple_leaves_0","Maple_StemHeight_End","Maple_LeafNum_End","MapleDamage","GreenhouseSurvival","WhiteFungLogis","Bolt_Survival","Maple_SurvivalY2","Maple_SurvivalY1","GM_Fecundity2","PCCG_1","PCCG_2","PC1BoltSize","GM_FecundityMS","PCCG_1_T","PCCG_2_T","GM_Fecundity2MS"
"431","e|CWRIC2-X2|Q|101",-0.981508283500756,0.13623912,-1.74882860045269,-2.5667627121999,"CWRIC2","gm",12,4,1923,86,0.693147180559945,0,2.30258509299405,0,5,1813,37.544016,-77.509875,30,28,3,7,5,3,5,"",NA,NA,NA,5.71274041530138e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,0.137910635801106,-0.474379738514841,-2.11600975930654,NA,-3.782317038372,1.06312410004776,NA
"432","e|DVGM-20|Q|127",NA,NA,NA,NA,"DVGM","gm",16,4,4768,13,1.03972077083992,0,0,0,6,1808,40.87611111,-74.95630278,232,32,6,7,9,8,4,"",NA,0.279999999999999,NA,3.34534578254744e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.329999999999999,NA,NA,-1.65396301525628,0.136734693877551,NA,NA,0.56702241195304
"433","e|DVGM-20|Q|128",-0.213317535118482,0.254142735,-0.787546210879063,-1.83077695515371,"DVGM","gm",12,4,2088,11,0,0,3.71357206670431,0,3,1720,40.87611111,-74.95630278,232,NA,NA,NA,NA,3,6,"",NA,NA,NA,5.43943671439598e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,3.72284259519872,0.619343342265055,NA,NA,-0.197385078974388,2.15684718082766,0
"434","e|DVGM-20|Q|129",-0.733945842377049,0.169255375,-0.854466112486816,-2.12826415197025,"DVGM","a",13,4,6471,NA,1.19894763639919,1,1.09861228866811,0,1,3235.5,40.87611111,-74.95630278,232,NA,NA,NA,NA,5,4,"",NA,NA,NA,6.02991859212081e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,2.69244573600325,1.30753194360949,NA,NA,-1.22778193816986,2.84503578217209,0
"435","e|DVGM-20|Q|130",-0.812519545403529,0.167655365,-1.66890265739952,-2.28744737451554,"DVGM","m",14,2,11503,NA,0.693147180559945,0,0.346573590279973,2.07944154167984,4,2481,40.87611111,-74.95630278,232,18,8,8,8,9,2,"Y",2435,0.449999999999999,NA,1.09110535898497e-06,2,89,28,2,110,2,1,1,"0",1,0,1,0.499999999999999,0.611681514384541,-0.555429883610283,-1.66733167654657,0.219752186588921,-3.30854615978857,0.982073954952318,0.859124866595516
"436","e|DVGM-20|Q|131",NA,NA,NA,NA,"DVGM","a",6,2,2927,NA,NA,NA,NA,0,1,NA,40.87611111,-74.95630278,232,109,25,39,41,1,4,"",NA,9.26,NA,1.25488285511871e-06,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,9.31,NA,NA,3.92408523155077,4.52201166180758,NA,NA,15.9969050160085
"437","e|DVGM-20|Q|132",-1.42519479510588,0.0847174000000001,-1.70641719573098,-2.39782342479475,"DVGM","a",8,3,10236,NA,1.03972077083992,0.5,1.86883480914168,0,5,5118,40.87611111,-74.95630278,232,83,32,31,35,4,4,"",NA,10.39,NA,1.22535408587214e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,10.44,-0.502185124193095,0.355265493627706,3.35656036759977,5.07383381924198,-4.4224127983662,1.89276933219031,17.9385272145144
"438","e|EFCC2-4-80|Q|157",-1.40180048805638,0.11767635,-1.81746757622155,-2.74451509115342,"EFCC2","m",16,1,10909,NA,1.95601150271407,0,1.38629436111989,2.77258872223978,5,5224.5,45.697008,11.69416,73,NA,NA,NA,NA,6,4,"",480,NA,0.319999999999999,8.32743742345723e-07,2,78,12,2,93,2,1,1,"0",0,1,1,0,-0.728891584128433,0.0454403288286358,NA,NA,-4.64911925830154,1.58294416739124,0
"439","e|JARI1-1-80|Q|170",NA,NA,NA,NA,"JARI1","a",11,3,14947,NA,NA,NA,NA,0,1,NA,41.48,-71.52,20.7,35,8,9,8,2,5,"",NA,0.41,NA,1.41978432838456e-06,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.46,NA,NA,-1.43375422582398,0.200218658892128,NA,NA,0.790394877267876
"440","e|JARI1-1-80|Q|185",NA,NA,NA,NA,"JARI1","m",4,4,9762,NA,NA,NA,NA,0,2,NA,41.48,-71.52,20.7,NA,NA,NA,NA,3,3,"",5393,NA,0.8,1.3168655754842e-06,1,96,35,4,122,4,1,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"441","e|JARI1-1-80|Q|186",NA,NA,NA,NA,"JARI1","a",12,4,9432,NA,NA,NA,NA,0,6,NA,41.48,-71.52,20.7,NA,NA,NA,NA,3,6,"",NA,NA,NA,1.22380694520928e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"442","e|JARI1-1-80|Q|187",-1.28059358365887,0.1162874525,-1.94833867111031,-2.61987057597241,"JARI1","a",8,1,14955,NA,1.242453324894,0,0.346573590279973,0,2,5617.5,41.48,-71.52,20.7,NA,NA,NA,NA,3,1,"",NA,NA,NA,1.38263069163274e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.839549355146398,-0.472887999779928,NA,NA,-4.75977702931951,1.06461583878267,0
"443","e|JARI1-1-80|Q|188",NA,NA,NA,NA,"JARI1","a",16,3,9736,NA,NA,NA,NA,0,5,NA,41.48,-71.52,20.7,NA,NA,NA,NA,7,6,"",NA,NA,NA,8.40560314041634e-07,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"444","e|JARI1-1-80|Q|189",-1.94700437071546,0.0675037125,-2.09223780890223,-2.50617516592896,"JARI1","m",13,1,9739,NA,1.64791843300216,0,0,0,6,4869.5,41.48,-71.52,20.7,NA,NA,NA,NA,8,2,"",4446,NA,0.649999999999999,1.04196770921189e-06,2,77,41,2,81,2,1,1,"0",0,1,1,0,-2.2978751663943,0.265587328753059,NA,NA,-6.21810284056741,1.80309116731566,0
"445","e|JARI1-1-80|Q|191",NA,NA,NA,NA,"JARI1","a",7,2,12998,NA,NA,NA,NA,0,6,NA,41.48,-71.52,20.7,NA,NA,NA,NA,1,4,"",NA,NA,NA,1.35545717179951e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"446","e|JBBLB2-1-20|Q|216",-1.26364659082957,0.089216605,-1.87872089699244,-2.76829884993784,"JBBLB2","gm",3,4,2838,40,0,0,1.79175946922805,1.38629436111989,1,1344,38.90765,-75.05181667,0,14,1,1,1,3,3,"",NA,NA,NA,3.0519181389294e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,-0.644586197847635,-0.330381317474706,-2.94313584010281,NA,-4.56481387202075,1.20712252108789,NA
"447","e|JBBLB2-1-20|Q|217",-1.02795612384801,0.14444092,NA,NA,"JBBLB2","gm",14,4,5798,45,2.39789527279837,0,0.346573590279973,0,4,2899,38.90765,-75.05181667,0,17,8,21,13,5,5,"",NA,NA,NA,8.43423082005373e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,NA,NA,-0.696544328092005,NA,NA,NA,NA
"448","e|JBBLB2-1-20|Q|218",NA,NA,NA,NA,"JBBLB2","a",9,2,6990,NA,2.14006616349627,0.5,2.14006616349627,0,1,NA,38.90765,-75.05181667,0,NA,NA,NA,NA,4,5,"",NA,NA,NA,1.00950739654086e-06,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"449","e|JBBLB2-1-20|Q|219",-0.896547637552248,0.140135955,-1.24781597489058,-2.24815751315637,"JBBLB2","a",4,4,5499,NA,0,0.5,0.80471895621705,0,5,2749.5,38.90765,-75.05181667,0,NA,NA,NA,NA,3,3,"",NA,NA,NA,9.6686568601832e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,1.47914097429129,0.611724848182456,NA,NA,-2.44108669988182,2.14922868674506,0
"450","e|JBBLB2-1-20|Q|220",-1.1701564248585,0.162733215,-1.73749002030606,-2.2511137168153,"JBBLB2","a",20,4,7320,NA,1.19894763639919,0,2.2386684072391,0,3,3660,38.90765,-75.05181667,0,NA,NA,NA,NA,9,6,"",NA,0.27,NA,1.68012686060225e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.32,-0.150270282733563,-0.137997126889902,NA,0.131851311953353,-4.07049795690667,1.3995067116727,0.549839914621131
"451","e|JBBLB2-1-20|Q|221",-0.736209287858451,0.119832125,-1.24385457110967,-2.21636085749343,"JBBLB2","a",2,3,16392,NA,0,0,0.693147180559945,0,4,2793,38.90765,-75.05181667,0,NA,NA,NA,NA,7,5,"",NA,NA,NA,1.19043830223545e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.75662469530425,0.359073952958832,NA,NA,-2.16360297886886,1.89657779152143,0
"452","e|JBBLB2-1-20|Q|222",-0.799749192767807,0.124748205,NA,NA,"JBBLB2","a",12,3,7070,NA,0.895879734614027,0.5,1.79175946922805,0,1,2191.5,38.90765,-75.05181667,0,73,14,31,31,2,5,"",NA,8.51,NA,6.95898554684113e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,8.56,NA,NA,1.824256122998,4.15575801749271,NA,NA,14.7082177161153
"453","e|JBCHY1-1-50|?",-1.57355651860662,0.06846627,-2.22192033520304,-2.61324644136143,"JBCHY1","m",14,4,5499,NA,0,0,0.346573590279973,0,2,2002,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,5,5,"",8465,NA,0.819999999999999,1.76818840749089e-06,2,104,53,2,115,2,1,1,"0",0,1,1,0,-1.98407325493674,-0.66253868336503,NA,NA,-5.90430092910985,0.874965155197571,0
"454","e|JBCHY1-1-50|Q|240",-1.55312389687714,0.094273015,-1.52240300286343,-2.06416052470409,"JBCHY1","gm",4,4,NA,77,NA,NA,NA,0,4,NA,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,3,3,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,-0.275560363517853,1.01454176210308,NA,NA,-4.19578803769096,2.55204560066569,0
"455","e|JBCHY1-1-50|Q|241",-0.768501658144648,0.1527620625,-1.64973144474083,-2.10737927642089,"JBCHY1","a",10,4,9558,NA,0,0,1.62904826901074,0,1,2795,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,4,3,"",NA,NA,NA,8.2760968870284e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.731144456883285,-0.580570894840981,NA,NA,-3.18908321728983,0.95693294372162,0
"456","e|JBCHY1-1-50|Q|244",-0.416223630774582,0.222425665,-1.26727489573451,-2.15768669342312,"JBCHY1","m",12,3,9050,NA,1.15129254649702,0,1.28247467873077,0,2,2413,38.94948333,-75.04693333,25.9,144,8,18,14,2,4,"Y",1665,0.68,0.16,5.3407443078777e-07,2,71,23,2,82,2,1,1,"0",1,1,1,0.73,2.23541435412838,-0.221739722956483,0.532633506457797,0.332069970845481,-1.68481332004473,1.31576411560612,1.25432230522946
"457","e|JWBOY-2-80|Q|263",-0.817188171759391,0.1367605225,-1.28433966213875,-2.09653680093331,"JWBOY1","gm",2,3,8730,8,0.80471895621705,0,0.346573590279973,0,2,2317.5,39.061684,-78.074413,250.9,20,3,4,4,4,1,"",NA,1.23,NA,3.51055565547154e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.28,1.52436556371899,0.392570438983698,-2.41834765049362,0.600655976676385,-2.39586211045412,1.9300742775463,2.19935965848453
"458","e|JWBOY-2-80|Q|264",NA,NA,NA,NA,"JWBOY1","m",17,1,18568,NA,0.916290731874155,0,0,0,2,NA,39.061684,-78.074413,250.9,78,9,18,14,9,3,"",NA,0.390000000000001,0.18,8.00991164454423e-07,1,76,25,2,NA,NA,NA,1,"0",1,1,1,0.440000000000001,NA,NA,-0.0955609193297088,0.190451895043732,NA,NA,0.756029882604057
"459","e|JWBOY-2-80|Q|265",-1.49893000021099,0.08869047,-2.19219842238303,-2.7062229517043,"JWBOY1","a",20,4,9496,NA,0,0,0,0,1,2700.5,39.061684,-78.074413,250.9,NA,NA,NA,NA,9,6,"",NA,NA,NA,4.43314478710378e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.78819462600663,-0.711960661536621,NA,NA,-5.70842230017973,0.82554317702598,0
"460","e|JWBOY-2-80|Q|266",-1.53396647160062,0.1044141275,-2.22903691964826,-2.44613878302603,"JWBOY1","a",6,1,12535,NA,1.89209481695913,0,0.346573590279973,0,3,4317.5,39.061684,-78.074413,250.9,115,16,40,36,2,4,"",NA,12.46,NA,1.47244050402596e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,12.51,-1.93493364635056,-0.744715940083287,3.16442639794048,6.08469387755102,-5.85516132052367,0.792787898479314,21.4953041622199
"461","e|JWBOY-2-80|Q|267",-0.888322133097869,0.1568329725,-1.82677012694674,-2.19006069141941,"JWBOY1","a",11,1,9540,NA,1.03972077083992,0,0.346573590279973,0,3,4620.5,39.061684,-78.074413,250.9,NA,NA,NA,NA,8,2,"",NA,NA,NA,8.22030283853321e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.10710872161559,-0.81743462937134,NA,NA,-3.81311895255752,0.720069209191261,0
"462","e|JWBOY-2-80|Q|268",-1.33682803146732,0.0883511675,-1.9590633255063,-2.22411539436037,"JWBOY1","m",3,1,10788,NA,1.64791843300216,0,0,0,4,3082,39.061684,-78.074413,250.9,NA,NA,NA,NA,1,1,"",3825,NA,0.59,9.20153230515467e-07,2,104,35,2,119,2,0,1,"0",0,1,1,0,-0.959214359137111,-0.407104715308959,NA,NA,-4.87944203331022,1.13039912325364,0
"463","e|JWBOY-2-80|Q|269",-1.18348001987108,0.12268955,-1.87410673061752,-2.50212012712887,"JWBOY1","m",3,1,11344,NA,1.19894763639919,1,0.346573590279973,0,1,3750,39.061684,-78.074413,250.9,NA,NA,NA,NA,1,1,"",3410,NA,0.66,6.01800897926259e-07,2,99,53,1,112,1,1,1,"1",0,1,1,0,-0.499545245786828,-0.450262963491196,NA,NA,-4.41977291995994,1.08724087507141,0
"464","e|JWBOY-2-80|Q|270",-1.31666533797141,0.08939603,-2.02131285979315,-2.26485693589715,"JWBOY1","a",5,2,11489,NA,1.35402510055111,0,1.03972077083992,0,4,3632,39.061684,-78.074413,250.9,NA,NA,NA,NA,7,2,"",NA,NA,NA,7.46863125019035e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.07451298806909,-0.592311053139222,NA,NA,-4.9947406622422,0.945192785423379,0
"465","e|JWBOY-2-80|Q|271",-0.733222152088034,0.209831965,-1.70396101325637,-2.41813654074097,"JWBOY1","gm",18,3,7651,15,0.693147180559945,3,1.09861228866811,0,4,3600,39.061684,-78.074413,250.9,NA,NA,NA,NA,9,4,"",NA,NA,NA,2.34476638150664e-06,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.660309759072653,-0.77089959671597,NA,NA,-3.25991791510046,0.766604241846631,0
"466","e|KVEDG1-1-80|Q|299",-1.41793778405665,0.0821163550000001,-1.77304937962024,-2.20482583528104,"KVEDG1","a",11,4,6553,NA,0.346573590279973,1.5,0.549306144334055,0,5,3276.5,39.435278,-76.288333,2,58,14,9,16,4,6,"",NA,3.21,NA,1.14497852532872e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,3.26,-0.649545576042084,0.180458012311742,-0.351631010504122,1.56756559766764,-4.56977325021519,1.71796185087434,5.60149413020277
"467","e|KVEDG1-1-80|Q|300",-0.925057409646103,0.104098385,-1.31958009645481,-2.01638237714585,"KVEDG1","a",11,4,1295,NA,0,1,0,0,4,1295,39.435278,-76.288333,2,134,11,24,21,4,6,"",NA,1.34,NA,1.57537455006798e-06,1,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,1.39,1.25971342339869,0.482888201854929,1.33792066882497,0.654373177842566,-2.66051425077442,2.02039204041753,2.38836712913554
"468","e|KVEDG1-1-80|Q|301",NA,NA,NA,NA,"KVEDG1","a",17,4,9785,NA,1.09861228866811,0,0.80471895621705,0,4,4892.5,39.435278,-76.288333,2,NA,NA,NA,NA,6,6,"",NA,NA,NA,1.2979183296015e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"469","e|KVEDG1-1-80|Q|302",-1.43823934149284,0.08713902,-2.00127683279802,-2.3651026123136,"KVEDG1","a",10,4,7059,NA,0,0,1.09861228866811,0,4,3540,39.435278,-76.288333,2,NA,NA,NA,NA,4,3,"",NA,NA,NA,1.2606446681284e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.22976293021401,-0.34440416335942,NA,NA,-5.14999060438712,1.19309967520318,0
"470","e|KVEDG1-1-80|Q|303",-1.66053934554597,0.09192156,-1.99708735635682,-2.07589554459451,"KVEDG1","a",13,4,9187,NA,0.972955074527657,0.5,0,0,6,3038,39.435278,-76.288333,2,NA,NA,NA,NA,5,4,"",NA,NA,NA,1.86558154454773e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-1.59130418449061,0.0295564330033495,NA,NA,-5.51153185866371,1.56706027156595,0
"471","e|MAVBEL2-1-20|N|329",-0.764160824142436,0.1449758,NA,NA,"MAVBEL2","m",6,2,9993,NA,0.693147180559945,0,0,0,2,3025,41.170384,-95.902909,358,NA,NA,NA,NA,7,2,"",264,NA,0.22,1.13790927637437e-06,2,64,14,2,93,2,0.5,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"472","e|MAVBEL2-1-20|N|330",-0.878145529790257,0.169754555,-1.61729628806658,-2.34236277896229,"MAVBEL2","a",18,1,10512,NA,0.693147180559945,0,0,0,2,3064,41.170384,-95.902909,358,NA,NA,NA,NA,6,6,"",NA,NA,NA,1.29758986223499e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.625513924007922,-0.321864227097028,NA,NA,-3.29471375016519,1.21563961146557,0
"473","e|MAVBEL2-1-20|N|333",-1.13959763431637,0.110955835,-1.91246763125933,-2.1566378828812,"MAVBEL2","m",8,3,7858,NA,1.56774710796457,0,0.346573590279973,0,6,2508,41.170384,-95.902909,358,NA,NA,NA,NA,3,2,"",4146,NA,0.649999999999999,9.42852329020854e-07,2,61,34,2,79,2,1,1,"0",0,1,1,0,-0.518017292753245,-0.615864032763875,NA,NA,-4.43824496692636,0.921639805798726,0
"474","e|MHBUR1-4-20|Q|348",-0.890813829358571,0.11861864,-1.47900880343162,-1.75537826965348,"MHBUR1","a",13,3,17606,NA,0,0,0,0,3,1645,41.9675,-71.7069,128,NA,NA,NA,NA,5,6,"",NA,NA,NA,2.40350742013581e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.935343209581414,0.0370137515386838,NA,NA,-2.9848844645917,1.57451759010128,0
"475","e|MHNAT1-2-0|Q|363",-1.09748772135786,0.117393015,NA,NA,"MHNAT1","gm",14,3,6060,55,0.80471895621705,0.5,1.497866136777,0,3,3030,41.96159983,-71.35269983,60,NA,NA,NA,NA,5,6,"",NA,NA,NA,6.12836375223684e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"476","e|MHNAT1-2-0|Q|365",-0.909550491673401,0.13904387,-1.35688890119118,-1.96465341453358,"MHNAT1","gm",2,2,5167,80,0.895879734614027,1,0.346573590279973,0,5,2468.5,41.96159983,-71.35269983,60,76,8,15,22,1,2,"",NA,0.640000000000001,NA,8.49569381504979e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.690000000000001,1.19633074875222,0.366286319870707,0.089793519826133,0.312536443148689,-2.72389692542089,1.90379015843331,1.18559231590182
"477","e|MSMID1-1-20|Q|601",NA,NA,NA,NA,"MSMID1","a",6,2,10399,NA,0,0,0,0,6,3026,41.60111111,-72.70111111,5,NA,NA,NA,NA,7,2,"",NA,NA,NA,1.3484997639575e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"478","e|MSMID1-1-20|Q|602",-1.97851302885324,0.05489849,-2.09426166058093,-2.32034713029369,"MSMID1","m",5,4,10159,NA,1.38629436111989,0,0,0,5,3843,41.60111111,-72.70111111,5,NA,NA,NA,NA,5,2,"",5358,NA,0.99,9.58253715359022e-07,1,70,44,2,81,2,1,1,"0",0,1,1,0,-2.35538541604592,0.312191352675353,NA,NA,-6.27561309021903,1.84969519123795,0
"479","e|PDVRT1-20|Q|415",-1.02872497474164,0.1212183475,-1.38597451629709,-2.33526255238223,"PDRVT1","gm",17,2,5003,66,0.549306144334055,0.5,1.31952866480763,1.38629436111989,2,2382.5,40.216898,-74.522681,52,NA,NA,NA,NA,2,6,"",NA,NA,NA,8.23601513521682e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.927514296792808,0.490151378168245,NA,NA,-2.9927133773803,2.02765521673085,0
"480","e|PDVRT1-20|Q|418",NA,NA,NA,NA,"PDRVT1","m",10,2,9306,NA,1.38629436111989,0,0,0,5,2823,40.216898,-74.522681,52,NA,NA,NA,NA,2,3,"",2663,NA,0.649999999999999,7.30235916241563e-07,2,72,31,2,79,2,1,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"481","e|PDVRT1-20|Q|420",-0.690398212437441,0.134215445,-1.54242552685532,-2.04828748554238,"PDRVT1","a",12,4,8744,NA,0,0,0,0,1,NA,40.216898,-74.522681,52,NA,NA,NA,NA,3,6,"",NA,NA,NA,6.71168131116975e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.11853926952604,-0.445967526867095,NA,NA,-2.80168840464707,1.09153631169551,0
"482","e|RULEB1-20|N|427",-1.5091932319833,0.0819962925,-1.78898536595931,-3.04330957290586,"RULEB1","gm",5,1,7189,24,1.38629436111989,2,0,0,6,2872.5,40.328062,-76.505785,146.3,NA,NA,NA,NA,1,3,"",NA,NA,NA,6.46918585906019e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.840221158141871,0.290797778069719,NA,NA,-4.76044883231498,1.82830161663232,0
"483","e|RULEB1-20|N|428",-1.81152026252017,0.031002045,-2.02499578042551,-2.54616172503273,"RULEB1","m",11,4,10248,NA,0.549306144334055,0,0.346573590279973,0,1,3534,40.328062,-76.505785,146.3,NA,NA,NA,NA,3,6,"",4145,NA,0.47,8.98025640480765e-07,2,80,39,2,88,2,0.5,1,"0",0,1,1,0,-1.91046661565335,0.208340146406224,NA,NA,-5.83069428982646,1.74584398496883,0
"484","e|RULEB1-20|N|429",NA,NA,NA,NA,"RULEB1","m",15,4,6906,NA,1.31952866480763,0.5,0.549306144334055,0,4,3453,40.328062,-76.505785,146.3,NA,NA,NA,NA,8,5,"",1830,NA,0.38,9.05281288726486e-07,2,83,26,2,79,2,1,1,"1",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"485","e|RULEB1-20|N|430",-1.02091410622957,0.10814162,-1.61003314202666,-1.99771003236314,"RULEB1","gm",16,4,6397,20,2.00366659261624,0,0,0,3,1346,40.328062,-76.505785,146.3,NA,NA,NA,NA,8,4,"",NA,NA,NA,4.52986916498605e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.404264671513868,-0.0705130230202641,NA,NA,-3.51596300265924,1.46699081554234,0
"486","e|SMAKC1-B|N|446",-0.961935718911862,0.136272145,-1.29423804692744,-2.19794657771428,"SMAKC1","a",10,3,11965,NA,0.693147180559945,0,0,0,2,2437.5,41.173591,-81.643766,307,NA,NA,NA,NA,2,3,"",NA,NA,NA,4.62194497033917e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.25873077747084,0.605194897567989,NA,NA,-2.66149689670227,2.14269873613059,0
"487","e|SMAKC1-B|N|447",-1.82697462739959,0.082256685,-1.85856841839089,-2.54366838161509,"SMAKC1","a",19,4,8315,NA,0.549306144334055,0,0,0,1,2727.5,41.173591,-81.643766,307,NA,NA,NA,NA,9,6,"",NA,0.149999999999999,NA,5.41207992613869e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.199999999999999,-1.53793873973052,0.64058624613889,NA,0.0732507288629733,-5.45816641390363,2.17809008470149,0.343649946638205
"488","e|SMITH1-20|Q|475",-1.28903046802965,0.1200993075,-1.72821016452215,-2.37175797706902,"SMITH1","m",20,2,12173,NA,0.80471895621705,0,0.346573590279973,0,4,6086.5,42.43150556,-76.38616667,326,NA,NA,NA,NA,9,5,"",4979,NA,0.54,6.87740696497408e-07,2,99,38,2,116,4,0.5,1,"0",0,1,1,0,-0.326753208711718,0.0791904406613167,NA,NA,-4.24698088288483,1.61669427922392,0
"489","e|SMITH1-20|Q|478",-0.789204747588534,0.156082865,-0.949678505384031,-2.00497716463217,"SMITH1","gm",18,3,8018,2,0,0,0,0,5,1054,42.43150556,-76.38616667,326,NA,NA,NA,NA,9,4,"",NA,NA,NA,9.9817818683919e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.37218201305624,1.16512345544764,NA,NA,-1.54804566111687,2.70262729401024,0
"490","e|VRCAN-1-40|Q|503",-1.08715517653464,0.1376098075,-1.70839717980509,-2.4706233624266,"VRCAN","gm",19,2,11156,79,0.895879734614027,0,0,0,3,2082,42.003658,-73.328612,203,NA,NA,NA,NA,3,5,"",NA,NA,NA,3.91130141810721e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.0581007641559193,-0.202659674456145,NA,NA,-3.86212691001719,1.33484416410646,0
"491","e|VRCAN-1-40|Q|504",NA,NA,NA,NA,"VRCAN","a",22,4,7028,NA,0.346573590279973,0,0,0,6,2338,42.003658,-73.328612,203,72,8,36,36,9,6,"",NA,1.16,NA,2.99632347450329e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.21,NA,NA,1.95640848192833,0.566472303206997,NA,NA,2.07908217716115
"492","e|VSGARO1-1-0|Q|544",-1.09689084446206,0.124128345,-1.43828297373397,-2.3462880308223,"VSGAR01","gm",22,3,3306,49,1.52226121886171,0.5,0,0,3,1653,44.22842,-69.78268,62,46,5,8,8,8,3,"",NA,0.24,NA,1.22453416854236e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.29,0.688371478163472,0.473772483378428,-1.57375197433656,0.117201166180758,-3.23185619600964,2.01127632194103,0.4982924226254
